name	county	type	wikipedia_link
East Essex Aviation Society and Museum	in_Essex	Other	
Epping Forest District Museum	in_Essex	Local	/w/index.php?title=Epping_Forest_District_Museum&action=edit&redlink=1
Essex Fire Museum	in_Essex	Other	
Essex Police Museum	in_Essex	Local	
Essex Regiment Museum	in_Essex	Other	/wiki/Essex_Regiment#Essex_Regiment_Museum
Feering and Kelvedon Local History Museum	in_Essex	Local	
Finchingfield Guildhall	in_Essex	Local	/w/index.php?title=Finchingfield_Guildhall&action=edit&redlink=1
Firstsite	in_Essex	Arts	/wiki/Firstsite
Frinton's Crossing Cottage, Garden and Railway Museum	in_Essex	Local	
Fry Art Gallery	in_Essex	Arts	/wiki/Fry_Art_Gallery
Gibberd Gallery	in_Essex	Arts	/w/index.php?title=Gibberd_Gallery&action=edit&redlink=1
Great Bardfield Cottage Museum	in_Essex	Local	
Great Dunmow Museum	in_Essex	Local	/w/index.php?title=Great_Dunmow_Museum&action=edit&redlink=1
Halstead Heritage Museum	in_Essex	Local	
Harlow Museum	in_Essex	Local	/w/index.php?title=Harlow_Museum&action=edit&redlink=1
Harwich Lifeboat Museum	in_Essex	Transport	/w/index.php?title=Harwich_Lifeboat_Museum&action=edit&redlink=1
Harwich Maritime Museum	in_Essex	Transport	/w/index.php?title=Harwich_Maritime_Museum&action=edit&redlink=1
Harwich Redoubt	in_Essex	Other	/wiki/Harwich_Redoubt
Hedingham Castle	in_Essex	Historic	/wiki/Hedingham_Castle
Hill Hall	in_Essex	Historic	/wiki/Hill_Hall_(Essex)
Hollytrees Museum	in_Essex	Local	/wiki/Hollytrees_Museum
Hylands House	in_Essex	Historic	/wiki/Hylands_House
Ingatestone Hall	in_Essex	Historic	/wiki/Ingatestone_Hall
John Webb's Mill	in_Essex	Industrial	/wiki/John_Webb%27s_Mill,_Thaxted
Kelvedon Hatch Secret Nuclear Bunker	in_Essex	Other	/wiki/Kelvedon_Hatch_Secret_Nuclear_Bunker
Langdon Visitor Centre & Haven Plotlands Museum	in_Essex	Multiple	/wiki/Dunton_Plotlands
Layer Marney Tower	in_Essex	Historic	/wiki/Layer_Marney_Tower
Little Baddow History Centre	in_Essex	Local	
Maeldune Centre	in_Essex	Local	/wiki/Maeldune_Centre
Maldon District Agricultural & Domestic Museum	in_Essex	Historic	
Maldon Museum	in_Essex	Local	
Mangapps Railway Museum	in_Essex	Transport	/wiki/Mangapps_Railway_Museum
Manningtree Museum	in_Essex	Local	
Mersea Island Museum	in_Essex	Local	
Minories Art Gallery	in_Essex	Arts	/wiki/The_Minories,_Colchester
Mountnessing Windmill	in_Essex	Industrial	/wiki/Mountnessing_Windmill
Munnings Art Museum	in_Essex	Arts	/wiki/Castle_House,_Dedham
Museum of Power	in_Essex	Other	/wiki/Museum_of_Power
Natural History Museum, Colchester	in_Essex	Other	/w/index.php?title=Natural_History_Museum,_Colchester&action=edit&redlink=1
Naze Tower	in_Essex	Other	/wiki/Naze_Tower
Nazeing Glass Museum of 20th Century British Domestic Glass	in_Essex	Arts	/w/index.php?title=Nazeing_Glass_Museum_of_20th_Century_British_Domestic_Glass&action=edit&redlink=1
North Weald Airfield Museum	in_Essex	Other	/wiki/North_Weald_Airfield
Nottage Maritime Institute	in_Essex	Transport	/w/index.php?title=Nottage_Maritime_Institute&action=edit&redlink=1
Paycocke's	in_Essex	Historic	/w/index.php?title=Paycocke%27s&action=edit&redlink=1
Peter Edwards Museum & Library	in_Essex	Other	
Prittlewell Priory	in_Essex	Other	/wiki/Prittlewell_Priory
Purfleet Heritage & Military Centre	in_Essex	Other	/w/index.php?title=Purfleet_Heritage_%26_Military_Centre&action=edit&redlink=1
Rayleigh Town Museum	in_Essex	Local	
Rayleigh Windmill	in_Essex	Industrial	/wiki/Rayleigh_Windmill
Ridgewell Airfield Commemorative Museum	in_Essex	Other	
Royal Gunpowder Mills	in_Essex	Multiple	/wiki/Waltham_Abbey_Royal_Gunpowder_Mills
Saffron Walden Museum	in_Essex	Multiple	/w/index.php?title=Saffron_Walden_Museum&action=edit&redlink=1
Sandford Mill	in_Essex	Other	/w/index.php?title=Sandford_Mill&action=edit&redlink=1
Southchurch Hall	in_Essex	Historic	/wiki/Southchurch_Hall
Southend Central Museum	in_Essex	Multiple	/wiki/Southend_Central_Museum
Southend Pier Museum	in_Essex	Other	/wiki/Southend_Pier#21st_century
Stansted Mountfitchet Windmill	in_Essex	Industrial	/wiki/Stansted_Mountfitchet_Windmill
Stock Windmill	in_Essex	Industrial	/wiki/Stock_Windmill
Thaxted Guildhall	in_Essex	Historic	/w/index.php?title=Thaxted_Guildhall&action=edit&redlink=1
The Time Machine	in_Essex	Other	
Thurrock Museum	in_Essex	Local	/w/index.php?title=Thurrock_Museum&action=edit&redlink=1
Tilbury Fort	in_Essex	Other	/wiki/Tilbury_Fort
Walton Maritime Museum	in_Essex	Transport	/w/index.php?title=Walton_Maritime_Museum&action=edit&redlink=1
Warner Textile Archive	in_Essex	Arts	/wiki/Warner_Textile_Archive
Wilkin & Sons Visitor Centre	in_Essex	Other	/wiki/Wilkin_%26_Sons
