name	county	type	wikipedia_link
Purton Museum	in_Wiltshire	Local	/w/index.php?title=Purton_Museum&action=edit&redlink=1
REME Museum	in_Wiltshire	Other	/wiki/REME_Museum
Richard Jefferies Museum	in_Wiltshire	Historic	/w/index.php?title=Richard_Jefferies_Museum&action=edit&redlink=1
The Rifles (Berkshire and Wiltshire) Museum	in_Wiltshire	Other	/w/index.php?title=The_Rifles_(Berkshire_and_Wiltshire)_Museum&action=edit&redlink=1
Salisbury Museum	in_Wiltshire	Multiple	/wiki/Salisbury_Museum
Salisbury Arts Centre	in_Wiltshire	Arts	/wiki/Salisbury_Arts_Centre
Science Museum at Wroughton	in_Wiltshire	Other	/wiki/The_Science_Museum_at_Wroughton
STEAM - Museum of the Great Western Railway	in_Wiltshire	Transport	/wiki/STEAM_-_Museum_of_the_Great_Western_Railway
Stourhead	in_Wiltshire	Historic	/wiki/Stourhead
Swindon and Cricklade Railway	in_Wiltshire	Transport	/wiki/Swindon_and_Cricklade_Railway
Swindon Art Gallery	in_Wiltshire	Arts	/wiki/Swindon_Art_Gallery
Swindon Museum	in_Wiltshire	Multiple	/wiki/Swindon_Museum
Trowbridge Museum	in_Wiltshire	Arts	/wiki/Trowbridge_Museum
Warminster Museum	in_Wiltshire	Local	/w/index.php?title=Warminster_Museum&action=edit&redlink=1
The Well House Collection	in_Wiltshire	Local	/w/index.php?title=The_Well_House_Collection&action=edit&redlink=1
Westbury Visitor Centre	in_Wiltshire	Local	/w/index.php?title=Westbury_Visitor_Centre&action=edit&redlink=1
Westwood Manor	in_Wiltshire	Historic	/wiki/Westwood_Manor
Wilton Carpet Factory Museum	in_Wiltshire	Industrial	/w/index.php?title=Wilton_Carpet_Factory_Museum&action=edit&redlink=1
Wilton House	in_Wiltshire	Historic	/wiki/Wilton_House
Wilton Town Museum	in_Wiltshire	Local	/w/index.php?title=Wilton_Town_Museum&action=edit&redlink=1
Wilton Windmill	in_Wiltshire	Industrial	/wiki/Wilton_Windmill
Wiltshire Museum	in_Wiltshire	Multiple	/wiki/Wiltshire_Museum
Wootton Bassett Museum	in_Wiltshire	Local	/wiki/Wootton_Bassett_Museum
