name	county	type	wikipedia_link
National Coal Mining Museum for England	in_West_Yorkshire	Other	/wiki/National_Coal_Mining_Museum_for_England
National Media Museum	in_West_Yorkshire	Arts	/wiki/National_Media_Museum
Nostell Priory	in_West_Yorkshire	Other	/wiki/Nostell_Priory
Oakwell Hall	in_West_Yorkshire	Other	/wiki/Oakwell_Hall
Otley Museum	in_West_Yorkshire	Local	/wiki/Otley_Museum
Peace Museum	in_West_Yorkshire	Historic	/wiki/Peace_Museum,_Bradford
Pontefract Museum	in_West_Yorkshire	Local	/wiki/Pontefract_Museum
Red House Museum	in_West_Yorkshire	Other	/wiki/Red_House_Museum
Royal Armouries Museum	in_West_Yorkshire	Other	/wiki/Royal_Armouries_Museum
Salts Mill	in_West_Yorkshire	Other	/wiki/Salts_Mill
Shibden Hall	in_West_Yorkshire	Other	/wiki/Shibden_Hall
Smith Art Gallery	in_West_Yorkshire	Other	/w/index.php?title=Smith_Art_Gallery&action=edit&redlink=1
Standedge Tunnel Visitor Centre	in_West_Yorkshire	Other	/wiki/Standedge_Tunnels#Standedge_Tunnel_Visitor_Centre
Stanley & Audrey Burton Gallery	in_West_Yorkshire	Other	/w/index.php?title=Stanley_%26_Audrey_Burton_Gallery&action=edit&redlink=1
The Tetley	in_West_Yorkshire	Other	/w/index.php?title=The_Tetley&action=edit&redlink=1
Temple Newsam House and Estate	in_West_Yorkshire	Other	/wiki/Temple_Newsam
Thackray Museum	in_West_Yorkshire	Historic	/wiki/Thackray_Museum
Thwaite Mills	in_West_Yorkshire	Other	/wiki/Thwaite_Mills
Todmorden Toy & Model Museum	in_West_Yorkshire	Other	
Tolson Museum	in_West_Yorkshire	Local	/wiki/Tolson_Museum
Wakefield Museum	in_West_Yorkshire	Local	/wiki/Wakefield_Museum
West Yorkshire Print Workshop	in_West_Yorkshire	Other	/w/index.php?title=West_Yorkshire_Print_Workshop&action=edit&redlink=1
Yorkshire Sculpture Park	in_West_Yorkshire	Other	/wiki/Yorkshire_Sculpture_Park
