name	county	type	wikipedia_link
Navigation House	in_Lincolnshire	Other	/wiki/Navigation_House
Normanby Hall Museum and Country Park	in_Lincolnshire	Other	/wiki/Normanby_Hall
North Ings Farm Museum	in_Lincolnshire	Other	/wiki/North_Ings_Farm_Museum
North Lincolnshire Museum	in_Lincolnshire	Local	/wiki/North_Lincolnshire_Museum
Owston Ferry Smithy	in_Lincolnshire	Other	
Pinchbeck Engine	in_Lincolnshire	Other	/wiki/Pinchbeck_Engine
RAF Digby Sector Ops Room Museum	in_Lincolnshire	Other	/wiki/RAF_Digby#Current_units
RAF Scampton Museum	in_Lincolnshire	Other	/w/index.php?title=RAF_Scampton_Museum&action=edit&redlink=1
RAF Skellingthorpe Heritage Room	in_Lincolnshire	Historic	/wiki/RAF_Skellingthorpe#RAF_Skellingthorpe_Heritage_Room
RAF Waddington Heritage Centre	in_Lincolnshire	Other	
RAF Wickenby Memorial Collection	in_Lincolnshire	Other	/wiki/RAF_Wickenby_Memorial_Collection
The Ropewalk	in_Lincolnshire	Other	/wiki/Ropewalk,_Barton-upon-Humber
Scawby Hall	in_Lincolnshire	Other	/w/index.php?title=Scawby_Hall&action=edit&redlink=1
Sibsey Trader Mill	in_Lincolnshire	Other	/wiki/Sibsey_Trader_Mill
South Lincolnshire Military Museum	in_Lincolnshire	Other	
Spalding Flower Bulb Museum	in_Lincolnshire	Other	
St Katherine’s Heritage and Cultural Centre	in_Lincolnshire	Local	/wiki/St._Catherines,_Lincoln#St_Katherine’s_Heritage_and_Cultural_Centre
St Peter's Church, Barton-upon-Humber	in_Lincolnshire	Other	/wiki/St_Peter%27s_Church,_Barton-upon-Humber
Tattershall Castle	in_Lincolnshire	Other	/wiki/Tattershall_Castle,_Lincolnshire
Thornton Abbey	in_Lincolnshire	Other	/wiki/Thornton_Abbey
Thorpe Camp Visitor Centre	in_Lincolnshire	Historic	/wiki/Thorpe_Park,_Lincolnshire
Trolleybus Museum at Sandtoft	in_Lincolnshire	Other	/wiki/The_Trolleybus_Museum_at_Sandtoft
The Village Church Farm	in_Lincolnshire	Local	/wiki/The_Village_Church_Farm
Waltham Windmill	in_Lincolnshire	Other	/wiki/Waltham_Windmill
Welbourn Forge	in_Lincolnshire	Other	
Wilderspin National School	in_Lincolnshire	Other	/wiki/Wilderspin_National_School
Woolsthorpe Manor	in_Lincolnshire	Other	/wiki/Woolsthorpe_Manor
Wrawby Windmill	in_Lincolnshire	Other	/wiki/Wrawby_Windmill
Ye Olde Curiosity Museum	in_Lincolnshire	Other	
